,epoch_loss_avg,binary_acc,precision,recall,f1,AUC,AUPRC,mcc
0,0.06373987287671112,0.9879148453508213,0.6454917745983992,0.14027741981706893,0.22371705570921785,0.8427514962340255,0.26659143117480644,0.28896680767827587
1,0.06370189098057025,0.9882735980163906,0.7698630070640413,0.12958898994987622,0.21535930570836462,0.8536443034334005,0.30228807099156574,0.2988875703544258
2,0.06369222389916063,0.9883069641706884,0.7946464066579242,0.13016451648818264,0.21290858130553522,0.8516570631859072,0.3062505106526615,0.29589942193961
3,0.0622455047494838,0.9876994287976288,0.6439924202744576,0.22631356034440736,0.3158589559637092,0.8566506376156482,0.31423635097236113,0.3643420058671834
4,0.06213451922622108,0.9886979846546138,0.6733671395894614,0.22926879939219363,0.340096908356997,0.8526508215131695,0.3182829531379269,0.3873316552896243
5,0.062318738166818086,0.9884018878040548,0.6573749491214805,0.22913002179965555,0.33264883543813095,0.8538987260625532,0.31588859779900996,0.37840794693449753
6,0.06479798215066221,0.9883753832809212,0.6892548475665705,0.21171087388131346,0.3094259430428439,0.8496916335584084,0.3101516818988321,0.3642016937744832
7,0.0652686317742046,0.9885924959128987,0.6914349798292484,0.21845986176863166,0.3251628556085485,0.8445970925439082,0.30230694630303334,0.37916909064204496
8,0.06760397824764797,0.9878313385942412,0.5611223592231875,0.2525364999516214,0.34459651545996894,0.83698454106013,0.29199736815309524,0.36895718604607863
9,0.06970470631412393,0.9882713995173292,0.6073297828435976,0.2400636369253606,0.34310386844342056,0.8308002849844541,0.28927133124832694,0.37644438924649026
