,epoch_loss_avg,binary_acc,precision,recall,f1,AUC,AUPRC,mcc
0,0.2248637288164351,0.9327302860874092,0.6487958400310545,0.2672395858553057,0.37705643524605664,0.8712289612338466,0.44778518131298367,0.3875021628429208
1,0.22453473630635937,0.9319586309486196,0.635372318134357,0.281388102964227,0.3871553830165583,0.8786726442488433,0.4582847143180528,0.39165051360573294
2,0.21991765925240378,0.9316625991748191,0.6289914520315323,0.30153484548225373,0.39999390612263525,0.8836433465558823,0.46760909890295704,0.40026843101234333
3,0.21939996681495683,0.9330995165618022,0.6823252538019082,0.25129281311083673,0.36179416982185597,0.8848261080392863,0.4723924348687807,0.3837049954919282
4,0.21307965214046948,0.9336235581422521,0.6632426966761414,0.2831712029856094,0.39349551288036944,0.8881282685037624,0.4808365645870717,0.40328119536317253
5,0.21277497421910313,0.9339909215991261,0.649058364641854,0.30674489033550306,0.41561270312015147,0.8922019129263898,0.48842268861798444,0.41651365778074806
6,0.21313252240740627,0.9347495470419439,0.6577380178859239,0.3140879262991084,0.4213653675947605,0.8922258092852218,0.4940026549857187,0.42352509118248555
7,0.2119903096489854,0.9336171788279455,0.6435024360329583,0.31878083560581627,0.41994757661802773,0.8951071730300821,0.4965001693280303,0.41916657680520286
8,0.20702227939069068,0.9345427104191766,0.6330283690891377,0.3578942538858646,0.45458308138972087,0.8979849934677553,0.506747557280683,0.4435621369565636
9,0.21238873166411923,0.9314981019779973,0.5914087188917989,0.3995825227767807,0.4673172175566749,0.8988811212769964,0.5062493786357682,0.446933427668205
