,epoch_loss_avg,binary_acc,precision,recall,f1,AUC,AUPRC,mcc
0,0.04660407023356211,0.9894129066455587,0.6736477536517423,0.3646147272283494,0.45429280562212726,0.9389691471796651,0.48289009973625285,0.4792873919819593
1,0.044616813842334194,0.989166237410822,0.6423175087705777,0.413334894307253,0.47365748576271394,0.9433272324718756,0.507081482429958,0.4934485968872794
2,0.044440479495096954,0.9893484409541363,0.6458300883019767,0.4510836856251636,0.5125454413439002,0.9454823693724173,0.5207610576519273,0.5249956357560197
3,0.04264612796991556,0.9900532977205885,0.6701175515184257,0.44967600372356786,0.5325218135486491,0.9471648267915921,0.5286901251593664,0.5412247305656737
4,0.04323758044841022,0.9896418279041977,0.6470964074926752,0.46050962760148983,0.5251214315948145,0.946606052753592,0.5333675589605061,0.5341523704571571
5,0.043405617677490224,0.9903154980106615,0.7027869744781289,0.4162355434108794,0.5195449452990284,0.945158332291695,0.5275315031691229,0.5346995493369778
6,0.04602386232634837,0.9901937216808872,0.7017726415232082,0.39763217876786394,0.5053103470489113,0.9450650718402773,0.5271284501396059,0.522592026219626
7,0.04736468062804885,0.9896469314689906,0.6406570998889478,0.49103906407440395,0.542139127107615,0.9433273204828575,0.5289094584616324,0.5488833934023126
8,0.046268339615992526,0.9893363434837894,0.5962593963191233,0.5262499906969321,0.55455638738761,0.9407182331066268,0.5207358177190833,0.5525868504318504
9,0.05021082770280455,0.9901606131166133,0.6808465078976411,0.434009692709086,0.5248994612212983,0.9382239907932984,0.5227106074552246,0.5362818440020413
